번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
168,1031518,31호,좌석매출,매출,자유석,1,0,110800,카드,대구비씨체크,0,110800,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,13757
169,1031518,31호,좌석매출,매출,자유석,1,0,59200,카드,대구비씨체크,59200,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,13757
170,1031519,19호,좌석매출,매출,자유석,1,0,145600,카드,롯데카드사,0,145600,2021-03-01,2021-03-09,2021-04-07,온라인결제,,,,7666
171,1031519,19호,좌석매출,매출,자유석,1,0,24400,카드,롯데카드사,24400,0,2021-03-01,2021-03-09,2021-04-07,온라인결제,,,,7666
172,1031520,26호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,10820
173,1031520,26호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,10820
174,1031521,29호,좌석매출,매출,1day,0,0,5800,카드,하나카드,0,5800,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,12422
175,1031521,29호,좌석매출,매출,1day,0,0,7200,카드,하나카드,7200,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,12422
176,1031523,01호,좌석매출,매출,자유석,1,0,170000,카드,현대비자개인,0,170000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,302
177,1031524,21호,좌석매출,매출,고정석,1,0,144000,카드,하나카드,0,144000,2021-03-01,2021-03-02,2021-03-31,온라인결제,,,,8943
178,1031524,21호,좌석매출,매출,고정석,1,0,86000,카드,하나카드,86000,0,2021-03-01,2021-03-02,2021-03-31,온라인결제,,,,8943
179,1031525,26호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드사,0,178000,2021-03-01,2021-03-03,2021-04-01,온라인결제,,,,10857
180,1031525,26호,좌석매출,매출,자유석,1,0,67000,카드,삼성카드사,67000,0,2021-03-01,2021-03-03,2021-04-01,온라인결제,,,,10857
181,1031533,08호,좌석매출,매출,고정석,1,0,145000,카드,롯데카드사,0,145000,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,3097
182,1031533,08호,좌석매출,매출,고정석,1,0,65000,카드,롯데카드사,65000,0,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,3097
183,1031534,38호,좌석매출,매출,메가석,1,0,8000,카드,KB국민카드,0,8000,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,재결제 매출,16739
184,1031534,38호,좌석매출,매출,메가석,1,0,6400,카드,KB국민카드,6400,0,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,재결제 매출,16739
185,1031535,38호,좌석매출,매출취소,메가석,1,0,-125000,카드,KB국민카드,0,-125000,2021-03-01,2021-03-01,2021-03-30,온라인결제,,,,16739
186,1031535,38호,좌석매출,매출취소,메가석,1,0,-30000,카드,KB국민카드,-30000,0,2021-03-01,2021-03-01,2021-03-30,온라인결제,,,,16739
187,1031539,10호,좌석매출,매출,자유석,1,0,144000,카드,KB체크카드,0,144000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,4041
188,1031539,10호,좌석매출,매출,자유석,1,0,26000,카드,KB체크카드,26000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,4041
189,1031541,38호,좌석매출,매출,자유석,1,0,125000,카드,KB국민카드,0,125000,2021-03-01,2021-03-02,2021-03-31,온라인결제,,,,16739
190,1031542,13호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,5594
191,1031542,13호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,5594
192,1031543,06호,좌석매출,매출,10days,1,0,90000,카드,IBK비씨카드,0,90000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,2280
193,1031543,06호,좌석매출,매출,10days,1,0,30000,카드,IBK비씨카드,30000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,2280
194,1031545,11호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,4587
195,1031545,11호,좌석매출,매출,1day,0,0,2000,카드,하나카드,2000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,4587
196,1031556,10호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,3840
197,1031556,10호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,3840
198,1031563,11호,좌석매출,매출,자유석,1,0,145000,카드,하나카드,0,145000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,4598
199,1031563,11호,좌석매출,매출,자유석,1,0,15000,카드,하나카드,15000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,4598
200,1031564,36호,좌석매출,매출,포커스석,1,0,130000,카드,신한카드체크,0,130000,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,15918
201,1031564,36호,좌석매출,매출,포커스석,1,0,5000,카드,신한카드체크,5000,0,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,15918
202,1031565,37호,좌석매출,매출,1day,0,0,9000,카드,우리체크,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,16444
203,1031565,37호,좌석매출,매출,1day,0,0,4000,카드,우리체크,4000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,16444
204,1031573,01호,좌석매출,매출,자유석,1,0,170000,카드,하나카드,0,170000,2021-03-01,2021-03-04,2021-04-02,키오스크결제,,,,169
205,1031575,01호,좌석매출,매출,자유석,1,0,170000,카드,하나카드,0,170000,2021-03-01,2021-03-07,2021-04-05,키오스크결제,,,,170
206,1031579,29호,좌석매출,매출,포커스석,1,0,109400,카드,카카오뱅크체크,0,109400,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,12306
207,1031579,29호,좌석매출,매출,포커스석,1,0,40600,카드,카카오뱅크체크,40600,0,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,12306
208,1031580,37호,좌석매출,매출,자유석,1,0,145000,카드,하나카드,0,145000,2021-03-01,2021-03-01,2021-03-30,온라인결제,,,,16551
209,1031580,37호,좌석매출,매출,자유석,1,0,35000,카드,하나카드,35000,0,2021-03-01,2021-03-01,2021-03-30,온라인결제,,,,16551
210,1031581,17호,좌석매출,매출,자유석,1,0,144000,카드,하나카드,0,144000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,6831
211,1031581,17호,좌석매출,매출,자유석,1,0,26000,카드,하나카드,26000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,6831
212,1031582,07호,좌석매출,매출,고정석,3,39750,534000,카드,현대카드사,0,534000,2021-03-01,2021-03-02,2021-05-31,온라인결제,,,,2454
213,1031582,07호,좌석매출,매출,고정석,3,39750,221250,카드,현대카드사,221250,0,2021-03-01,2021-03-02,2021-05-31,온라인결제,,,,2454
214,1031584,21호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-03-01,2021-03-01,2021-03-31,온라인결제,,,,8556
215,1031584,21호,좌석매출,매출,포커스석,1,0,56000,카드,신한카드,56000,0,2021-03-01,2021-03-01,2021-03-31,온라인결제,,,,8556
216,1031585,20호,좌석매출,매출,고정석,1,0,150000,카드,우리카드,0,150000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8042
217,1031585,20호,좌석매출,매출,고정석,1,0,55000,카드,우리카드,55000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8042
218,1031586,25호,좌석매출,매출,자유석,1,0,63000,카드,비씨카드사,0,63000,2021-03-01,2021-02-23,2021-03-01,온라인결제,,,재결제 매출,10363
219,1031586,25호,좌석매출,매출,자유석,1,0,28000,카드,비씨카드사,28000,0,2021-03-01,2021-02-23,2021-03-01,온라인결제,,,재결제 매출,10363
220,1031587,25호,좌석매출,매출취소,자유석,1,0,-145000,카드,우리체크,0,-145000,2021-03-01,2021-02-23,2021-03-24,키오스크결제,,,,10363
221,1031587,25호,좌석매출,매출취소,자유석,1,0,-35000,카드,우리체크,-35000,0,2021-03-01,2021-02-23,2021-03-24,키오스크결제,,,,10363
222,1031591,04호,좌석매출,매출,자유석,1,0,178000,카드,NH카드,0,178000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,1408
223,1031591,04호,좌석매출,매출,자유석,1,0,62000,카드,NH카드,62000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,1408
224,1031593,13호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,5529
225,1031593,13호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,5529
226,1031597,34호,좌석매출,매출,고정석,2,0,270000,카드,NH농협카드,0,270000,2021-03-01,2021-03-02,2021-05-01,온라인결제,,,,14967
227,1031597,34호,좌석매출,매출,고정석,2,0,60000,카드,NH농협카드,60000,0,2021-03-01,2021-03-02,2021-05-01,온라인결제,,,,14967
228,1031604,33호,좌석매출,매출,자유석,1,0,144000,카드,삼성비자,0,144000,2021-03-01,2021-03-03,2021-04-03,키오스크결제,,,,14662
229,1031604,33호,좌석매출,매출,자유석,1,0,21000,카드,삼성비자,21000,0,2021-03-01,2021-03-03,2021-04-03,키오스크결제,,,,14662
230,1031605,25호,좌석매출,매출,포커스석,1,0,145000,카드,우리체크,0,145000,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,10363
231,1031605,25호,좌석매출,매출,포커스석,1,0,35000,카드,우리체크,35000,0,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,10363
232,1031610,34호,좌석매출,매출취소,고정석,2,0,-270000,카드,NH농협카드,0,-270000,2021-03-01,2021-03-02,2021-05-01,온라인결제,,,,14967
233,1031610,34호,좌석매출,매출취소,고정석,2,0,-60000,카드,NH농협카드,-60000,0,2021-03-01,2021-03-02,2021-05-01,온라인결제,,,,14967
234,1031613,31호,좌석매출,매출,1day,0,0,6000,카드,우리카드,0,6000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,13176
235,1031613,31호,좌석매출,매출,1day,0,0,7000,카드,우리카드,7000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,13176
236,1031615,34호,좌석매출,매출,자유석,1,0,135000,카드,NH농협카드,0,135000,2021-03-01,2021-03-02,2021-05-12,온라인결제,,,,15031
237,1031615,34호,좌석매출,매출,자유석,1,0,10000,카드,NH농협카드,10000,0,2021-03-01,2021-03-02,2021-05-12,온라인결제,,,,15031
238,1031616,28호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,12182
239,1031616,28호,좌석매출,매출,1day,0,0,4000,카드,KB체크카드,4000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,12182
240,1031620,04호,좌석매출,매출,포커스석,1,0,178000,카드,우리카드,0,178000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,1303
241,1031620,04호,좌석매출,매출,포커스석,1,0,82000,카드,우리카드,82000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,1303
242,1031628,20호,좌석매출,매출,포커스석,1,0,130000,카드,롯데카드,0,130000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8424
243,1031628,20호,좌석매출,매출,포커스석,1,0,45000,카드,롯데카드,45000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8424
244,1031630,01호,좌석매출,매출,자유석,1,0,170000,카드,현대카드사,0,170000,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,253
245,1031636,42호,좌석매출,매출,자유석,1,0,100000,카드,KB국민카드,0,100000,2021-03-01,2021-03-04,2021-04-02,온라인결제,,,,18722
246,1031636,42호,좌석매출,매출,자유석,1,0,60000,카드,KB국민카드,60000,0,2021-03-01,2021-03-04,2021-04-02,온라인결제,,,,18722
247,1031637,13호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,5749
248,1031637,13호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,5749
249,1031639,26호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,11073
250,1031639,26호,좌석매출,매출,자유석,1,0,67000,카드,KB국민카드,67000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,11073
251,1031640,30호,좌석매출,매출,자유석,1,0,110800,카드,롯데카드,0,110800,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,12988
252,1031640,30호,좌석매출,매출,자유석,1,0,59200,카드,롯데카드,59200,0,2021-03-01,2021-03-02,2021-03-31,키오스크결제,,,,12988
253,1031641,01호,좌석매출,매출,사물함,0,0,10000,카드,신한카드,10000,0,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,346
254,1031644,33호,좌석매출,매출,1day,0,0,4800,카드,우리체크,0,4800,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,14516
255,1031644,33호,좌석매출,매출,1day,0,0,7200,카드,우리체크,7200,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,14516
256,1031647,04호,좌석매출,매출,1day,0,0,9000,카드,신한카드,0,9000,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,1285
257,1031647,04호,좌석매출,매출,1day,0,0,6000,카드,신한카드,6000,0,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,1285
258,1031648,22호,좌석매출,매출,포커스석,6,90000,144000,카드,NH농협카드,0,144000,2021-03-01,2021-01-30,2021-03-01,온라인결제,,,재결제 매출,9221
259,1031649,22호,좌석매출,매출취소,포커스석,6,-90000,-810000,카드,NH카드,0,-810000,2021-03-01,2021-01-30,2021-07-28,현장결제,,,,9221
260,1031650,26호,좌석매출,매출,1day,0,0,9000,카드,SC비씨카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,10809
261,1031650,26호,좌석매출,매출,1day,0,0,6000,카드,SC비씨카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,10809
262,1031657,21호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드,0,144000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8845
263,1031657,21호,좌석매출,매출,자유석,1,0,56000,카드,롯데카드,56000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,8845
264,1031658,27호,좌석매출,매출,자유석,1,0,120000,카드,삼성카드,0,120000,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,11731
265,1031658,27호,좌석매출,매출,자유석,1,0,30000,카드,삼성카드,30000,0,2021-03-01,2021-03-01,2021-03-30,키오스크결제,,,,11731
266,1031660,04호,좌석매출,매출,고정석,1,0,178000,카드,신한카드,0,178000,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,1284
267,1031660,04호,좌석매출,매출,고정석,1,0,92000,카드,신한카드,92000,0,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,1284
268,1031661,32호,좌석매출,매출,메가석,1,0,178000,카드,현대 카드,0,178000,2021-03-01,2021-03-02,2021-04-01,키오스크결제,,,,13850
269,1031661,32호,좌석매출,매출,메가석,1,0,57000,카드,현대 카드,57000,0,2021-03-01,2021-03-02,2021-04-01,키오스크결제,,,,13850
270,1031672,30호,좌석매출,매출,자유석,1,0,110800,카드,삼성카드사,0,110800,2021-03-01,2021-03-01,2021-03-31,온라인결제,,,,13023
271,1031672,30호,좌석매출,매출,자유석,1,0,59200,카드,삼성카드사,59200,0,2021-03-01,2021-03-01,2021-03-31,온라인결제,,,,13023
272,1031674,32호,좌석매출,매출,포커스석,1,0,178000,카드,NH기업카드,0,178000,2021-03-01,2021-03-04,2021-04-02,키오스크결제,,,,13935
273,1031674,32호,좌석매출,매출,포커스석,1,0,27000,카드,NH기업카드,27000,0,2021-03-01,2021-03-04,2021-04-02,키오스크결제,,,,13935
274,1031677,05호,좌석매출,매출,자유석,2,0,288000,카드,NH카드,0,288000,2021-03-01,2021-03-01,2021-04-29,키오스크결제,,,,1759
275,1031677,05호,좌석매출,매출,자유석,2,0,62000,카드,NH카드,62000,0,2021-03-01,2021-03-01,2021-04-29,키오스크결제,,,,1759
276,1031680,07호,좌석매출,매출,자유석,1,0,45000,카드,현대 마스터,0,45000,2021-03-01,2021-02-25,2021-03-01,현장결제,,,재결제 매출,2600
277,1031680,07호,좌석매출,매출,자유석,1,0,30000,카드,현대 마스터,30000,0,2021-03-01,2021-02-25,2021-03-01,현장결제,,,재결제 매출,2600
278,1031682,07호,좌석매출,매출취소,자유석,1,0,-178000,카드,현대 마스터,0,-178000,2021-03-01,2021-02-25,2021-03-26,현장결제,,,,2600
279,1031682,07호,좌석매출,매출취소,자유석,1,0,-67000,카드,현대 마스터,-67000,0,2021-03-01,2021-02-25,2021-03-26,현장결제,,,,2600
280,1031691,19호,좌석매출,매출,자유석,7,119000,1019200,카드,비씨카드사,0,1019200,2021-03-01,2021-03-02,2021-09-27,온라인결제,,,,7833
281,1031691,19호,좌석매출,매출,자유석,7,119000,51800,카드,비씨카드사,51800,0,2021-03-01,2021-03-02,2021-09-27,온라인결제,,,,7833
282,1031692,32호,좌석매출,매출,포커스석,1,0,178000,카드,신한카드,0,178000,2021-03-01,2021-03-03,2021-04-01,온라인결제,,,,14088
283,1031692,32호,좌석매출,매출,포커스석,1,0,27000,카드,신한카드,27000,0,2021-03-01,2021-03-03,2021-04-01,온라인결제,,,,14088
284,1031696,09호,좌석매출,매출,메가석,2,0,356000,카드,수협카드,0,356000,2021-03-01,2021-03-02,2021-05-03,키오스크결제,,,,3599
285,1031696,09호,좌석매출,매출,메가석,2,0,164000,카드,수협카드,164000,0,2021-03-01,2021-03-02,2021-05-03,키오스크결제,,,,3599
286,1031697,14호,좌석매출,매출,자유석,1,0,130000,카드,KB체크카드,0,130000,2021-03-01,2021-03-03,2021-04-01,키오스크결제,,,,5906
287,1031697,14호,좌석매출,매출,자유석,1,0,35000,카드,KB체크카드,35000,0,2021-03-01,2021-03-03,2021-04-01,키오스크결제,,,,5906
288,1031702,28호,좌석매출,매출,자유석,1,0,144000,카드,IBK비씨카드,0,144000,2021-03-01,2021-03-03,2021-04-03,키오스크결제,,,,12018
289,1031702,28호,좌석매출,매출,자유석,1,0,16000,카드,IBK비씨카드,16000,0,2021-03-01,2021-03-03,2021-04-03,키오스크결제,,,,12018
290,1031703,12호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,5067
291,1031703,12호,좌석매출,매출,자유석,1,0,46000,카드,신한카드,46000,0,2021-03-01,2021-03-02,2021-04-01,온라인결제,,,,5067
292,1031704,20호,좌석매출,매출,고정석,1,0,150000,카드,KB국민카드,0,150000,2021-03-01,2021-03-02,2021-03-31,온라인결제,,,,8069
293,1031704,20호,좌석매출,매출,고정석,1,0,55000,카드,KB국민카드,55000,0,2021-03-01,2021-03-02,2021-03-31,온라인결제,,,,8069
294,1031705,03호,좌석매출,매출,1day,0,0,9000,카드,하나체크카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,970
295,1031705,03호,좌석매출,매출,1day,0,0,6000,카드,하나체크카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,970
296,1031709,23호,좌석매출,매출,자유석,1,0,144000,카드,삼성카드,0,144000,2021-03-01,2021-03-01,2021-03-31,키오스크결제,,,,9892
297,1031709,23호,좌석매출,매출,자유석,1,0,61000,카드,삼성카드,61000,0,2021-03-01,2021-03-01,2021-03-31,키오스크결제,,,,9892
298,1031710,42호,좌석매출,매출,고정석,1,0,100000,카드,롯데카드,0,100000,2021-03-01,2021-03-04,2021-04-02,키오스크결제,,,,18635
299,1031710,42호,좌석매출,매출,고정석,1,0,90000,카드,롯데카드,90000,0,2021-03-01,2021-03-04,2021-04-02,키오스크결제,,,,18635
300,1031711,26호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,11361
301,1031711,26호,좌석매출,매출,1day,0,0,6000,카드,롯데카드,6000,0,2021-03-01,2021-03-01,2021-03-01,키오스크결제,,,,11361
302,1031715,12호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-03-01,2021-03-01,2021-03-31,키오스크결제,,,,5134
303,1031715,12호,좌석매출,매출,자유석,1,0,46000,카드,신한카드,46000,0,2021-03-01,2021-03-01,2021-03-31,키오스크결제,,,,5134
304,1031721,28호,좌석매출,매출,1day,0,0,9000,카드,롯데카드사,0,9000,2021-03-01,2021-03-01,2021-03-01,온라인결제,,,,12038
