번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
17011,1252158,22호,좌석매출,매출,관리자유석,1,0,34410,카드,KB국민카드,34410,0,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,9268
17012,1252161,35호,좌석매출,매출,자유석,1,0,130000,카드,우리카드,0,130000,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,15609
17013,1252161,35호,좌석매출,매출,자유석,1,0,70000,카드,우리카드,70000,0,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,15609
17014,1252165,08호,좌석매출,매출,포커스석,1,0,161900,카드,삼성카드사,0,161900,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,3071
17015,1252165,08호,좌석매출,매출,포커스석,1,0,58100,카드,삼성카드사,58100,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,3071
17016,1252167,32호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-10-13,2021-10-15,2021-11-13,온라인결제,,,,14149
17017,1252167,32호,좌석매출,매출,자유석,1,0,27000,카드,KB국민카드,27000,0,2021-10-13,2021-10-15,2021-11-13,온라인결제,,,,14149
17018,1252169,09호,좌석매출,매출,고정석,1,0,178000,카드,비씨카드사,0,178000,2021-10-13,2021-10-14,2021-11-16,온라인결제,,,,3352
17019,1252169,09호,좌석매출,매출,고정석,1,0,82000,카드,비씨카드사,82000,0,2021-10-13,2021-10-14,2021-11-16,온라인결제,,,,3352
17020,1252174,31호,좌석매출,매출,10days,1,0,63100,카드,씨티카드,0,63100,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,13093
17021,1252174,31호,좌석매출,매출,10days,1,0,56900,카드,씨티카드,56900,0,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,13093
17022,1252175,34호,좌석매출,매출,포커스석,1,0,135590,카드,롯데카드,0,135590,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,15076
17023,1252175,34호,좌석매출,매출,포커스석,1,0,49410,카드,롯데카드,49410,0,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,15076
17024,1252176,13호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드,0,178000,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,5505
17025,1252176,13호,좌석매출,매출,자유석,1,0,42000,카드,삼성카드,42000,0,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,5505
17026,1252180,11호,좌석매출,매출,자유석,1,0,63960,카드,비씨카드사,0,63960,2021-10-13,2021-10-02,2021-10-13,온라인결제,,,재결제 매출,4467
17027,1252181,11호,좌석매출,매출,고정석,1,0,161900,카드,비씨카드사,0,161900,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,4467
17028,1252181,11호,좌석매출,매출,고정석,1,0,28100,카드,비씨카드사,28100,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,4467
17029,1252182,11호,좌석매출,매출취소,자유석,1,0,-160000,카드,씨티카드,0,-160000,2021-10-13,2021-10-02,2021-10-31,온라인결제,,,,4467
17030,1252184,05호,좌석매출,매출,포커스석,1,0,144000,카드,삼성카드사,0,144000,2021-10-13,2021-10-20,2021-11-18,온라인결제,,,,1736
17031,1252184,05호,좌석매출,매출,포커스석,1,0,71000,카드,삼성카드사,71000,0,2021-10-13,2021-10-20,2021-11-18,온라인결제,,,,1736
17032,1252193,31호,좌석매출,매출,사물함,0,0,13500,카드,우리카드,13500,0,2021-10-13,2021-10-13,2021-10-13,현장결제,,,,13317
17033,1252198,18호,좌석매출,매출,관리자유석,1,0,87200,카드,롯데카드사,0,87200,2021-10-13,2021-10-04,2021-10-13,온라인결제,,,재결제 매출,6980
17034,1252198,18호,좌석매출,매출,관리자유석,1,0,16950,카드,롯데카드사,16950,0,2021-10-13,2021-10-04,2021-10-13,온라인결제,,,재결제 매출,6980
17035,1252199,18호,좌석매출,매출취소,관리자유석,1,0,-158050,카드,롯데카드사,0,-158050,2021-10-13,2021-10-04,2021-11-02,온라인결제,,,,6980
17036,1252199,18호,좌석매출,매출취소,관리자유석,1,0,-16950,카드,롯데카드사,-16950,0,2021-10-13,2021-10-04,2021-11-02,온라인결제,,,,6980
17037,1252201,42호,좌석매출,매출,자유석,1,0,100000,카드,NH Diamond,0,100000,2021-10-13,2021-10-14,2021-11-12,현장결제,,,,18859
17038,1252201,42호,좌석매출,매출,자유석,1,0,60000,카드,NH Diamond,60000,0,2021-10-13,2021-10-14,2021-11-12,현장결제,,,,18859
17039,1252206,14호,좌석매출,매출,자유석,1,0,130000,카드,우리카드,0,130000,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,6028
17040,1252206,14호,좌석매출,매출,자유석,1,0,35000,카드,우리카드,35000,0,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,6028
17041,1252210,01호,좌석매출,매출,싱글석,1,0,178000,카드,신한JCB개인,0,178000,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,46
17042,1252210,01호,좌석매출,매출,싱글석,1,0,62000,카드,신한JCB개인,62000,0,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,46
17043,1252211,32호,좌석매출,매출,싱글석,1,0,178000,카드,삼성비자,0,178000,2021-10-13,2021-10-13,2021-11-11,현장결제,,,,13877
17044,1252211,32호,좌석매출,매출,싱글석,1,0,97000,카드,삼성비자,97000,0,2021-10-13,2021-10-13,2021-11-11,현장결제,,,,13877
17045,1252214,28호,좌석매출,매출,자유석,1,0,144000,카드,하나체크카드,0,144000,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,11834
17046,1252214,28호,좌석매출,매출,자유석,1,0,16000,카드,하나체크카드,16000,0,2021-10-13,2021-10-13,2021-11-11,키오스크결제,,,,11834
17047,1252216,29호,좌석매출,매출,고정석,1,0,120510,카드,대구비씨카드,0,120510,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,12424
17048,1252216,29호,좌석매출,매출,고정석,1,0,59490,카드,대구비씨카드,59490,0,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,12424
17049,1252222,20호,좌석매출,매출,포커스석,1,0,140000,카드,현대카드사,0,140000,2021-10-13,2021-10-15,2021-11-15,온라인결제,,,,8463
17050,1252222,20호,좌석매출,매출,포커스석,1,0,75000,카드,KB국민카드,75000,0,2021-10-13,2021-10-15,2021-11-15,온라인결제,,,,8463
17051,1252225,09호,좌석매출,매출,15days,2,0,135000,카드,하나카드,0,135000,2021-10-13,2021-10-14,2021-12-12,키오스크결제,,,,3504
17052,1252225,09호,좌석매출,매출,15days,2,0,60000,카드,하나카드,60000,0,2021-10-13,2021-10-14,2021-12-12,키오스크결제,,,,3504
17053,1252229,01호,좌석매출,매출,자유석,2,0,170000,카드,비씨카드사,0,170000,2021-10-13,2021-09-14,2021-10-13,온라인결제,,,재결제 매출,231
17054,1252230,01호,좌석매출,매출취소,자유석,2,0,-340000,카드,비씨카드사,0,-340000,2021-10-13,2021-09-14,2021-11-12,온라인결제,,,,231
17055,1252232,30호,좌석매출,매출,자유석,1,0,119830,카드,신한카드,0,119830,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,12975
17056,1252232,30호,좌석매출,매출,자유석,1,0,50170,카드,신한카드,50170,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,12975
17057,1252234,15호,좌석매출,매출,자유석,1,0,145000,카드,삼성카드사,0,145000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,6528
17058,1252238,07호,좌석매출,매출,10days,1,0,90000,카드,삼성카드사,0,90000,2021-10-13,2021-10-17,2021-11-15,온라인결제,,,,2524
17059,1252238,07호,좌석매출,매출,10days,1,0,40000,카드,삼성카드사,40000,0,2021-10-13,2021-10-17,2021-11-15,온라인결제,,,,2524
17060,1252239,35호,좌석매출,매출,자유석,1,0,130000,카드,KB국민카드,0,130000,2021-10-13,2021-10-13,2021-11-11,온라인결제,,,,15453
17061,1252239,35호,좌석매출,매출,자유석,1,0,70000,카드,KB국민카드,70000,0,2021-10-13,2021-10-13,2021-11-11,온라인결제,,,,15453
17062,1252240,35호,좌석매출,매출,사물함,0,0,15000,카드,KB국민카드,15000,0,2021-10-13,2021-10-13,2021-10-13,온라인결제,,,,15453
17063,1252242,36호,좌석매출,매출,고정석,1,0,130000,카드,KB체크카드,0,130000,2021-10-13,2021-10-17,2021-11-15,키오스크결제,,,,15694
17064,1252242,36호,좌석매출,매출,고정석,1,0,35000,카드,KB체크카드,35000,0,2021-10-13,2021-10-17,2021-11-15,키오스크결제,,,,15694
17065,1252247,32호,좌석매출,매출,싱글석,1,0,178000,카드,신한카드,0,178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14181
17066,1252247,32호,좌석매출,매출,싱글석,1,0,97000,카드,신한카드,97000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14181
17067,1252248,11호,좌석매출,매출취소,자유석,1,0,-160000,카드,신한카드체크,0,-160000,2021-10-13,2021-10-10,2021-11-08,현장결제,,,,4417
17068,1252249,11호,좌석매출,매출,자유석,1,0,160000,카드,NH체크카드,0,160000,2021-10-13,2021-10-10,2021-11-08,현장결제,,,,4417
17069,1252254,08호,좌석매출,매출,포커스석,1,0,161900,카드,신한카드,0,161900,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,2904
17070,1252254,08호,좌석매출,매출,포커스석,1,0,58100,카드,신한카드,58100,0,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,2904
17071,1252255,42호,좌석매출,매출,자유석,1,0,100000,카드,롯데카드,0,100000,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,18754
17072,1252255,42호,좌석매출,매출,자유석,1,0,60000,카드,롯데카드,60000,0,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,18754
17073,1252256,08호,좌석매출,매출,포커스석,1,0,161900,카드,신한은련개인,0,161900,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,3214
17074,1252256,08호,좌석매출,매출,포커스석,1,0,58100,카드,신한은련개인,58100,0,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,3214
17075,1252261,41호,좌석매출,매출,셀석,1,0,144000,카드,신한카드,0,144000,2021-10-13,2021-10-17,2021-11-15,키오스크결제,,,,17988
17076,1252261,41호,좌석매출,매출,셀석,1,0,116000,카드,신한카드,116000,0,2021-10-13,2021-10-17,2021-11-15,키오스크결제,,,,17988
17077,1252263,32호,좌석매출,매출,포커스석,2,0,201720,카드,하나카드,0,201720,2021-10-13,2021-09-10,2021-10-13,온라인결제,,,재결제 매출,14171
17078,1252263,32호,좌석매출,매출,포커스석,2,0,75940,카드,하나카드,75940,0,2021-10-13,2021-09-10,2021-10-13,온라인결제,,,재결제 매출,14171
17079,1252264,32호,좌석매출,매출,싱글석,1,0,178000,카드,하나카드,0,178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14171
17080,1252264,32호,좌석매출,매출,싱글석,1,0,97000,카드,하나카드,97000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14171
17081,1252265,32호,좌석매출,매출취소,포커스석,2,0,-356000,카드,삼성 마스타,0,-356000,2021-10-13,2021-09-10,2021-11-08,온라인결제,,,,14171
17082,1252265,32호,좌석매출,매출취소,포커스석,2,0,-134000,카드,삼성 마스타,-134000,0,2021-10-13,2021-09-10,2021-11-08,온라인결제,,,,14171
17083,1252270,20호,좌석매출,매출,포커스석,1,0,140000,카드,KB국민카드,0,140000,2021-10-13,2021-10-14,2021-11-20,키오스크결제,,,,8359
17084,1252270,20호,좌석매출,매출,포커스석,1,0,75000,카드,KB국민카드,75000,0,2021-10-13,2021-10-14,2021-11-20,키오스크결제,,,,8359
17085,1252271,36호,좌석매출,매출,자유석,1,0,130000,카드,현대비자개인,0,130000,2021-10-13,2021-10-13,2021-11-12,키오스크결제,,,,16030
17086,1252271,36호,좌석매출,매출,자유석,1,0,5000,카드,현대비자개인,5000,0,2021-10-13,2021-10-13,2021-11-12,키오스크결제,,,,16030
17087,1252273,33호,좌석매출,매출,포커스석,1,0,144000,카드,삼성카드사,0,144000,2021-10-13,2021-10-14,2021-11-13,온라인결제,,,,14618
17088,1252273,33호,좌석매출,매출,포커스석,1,0,61000,카드,삼성카드사,61000,0,2021-10-13,2021-10-14,2021-11-13,온라인결제,,,,14618
17089,1252275,09호,좌석매출,매출취소,15days,2,0,-135000,카드,하나카드,0,-135000,2021-10-13,2021-10-14,2021-12-12,현장결제,,,,3504
17090,1252275,09호,좌석매출,매출취소,15days,2,0,-60000,카드,하나카드,-60000,0,2021-10-13,2021-10-14,2021-12-12,현장결제,,,,3504
17091,1252276,14호,좌석매출,매출,자유석,1,0,130000,카드,롯데카드,0,130000,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,5937
17092,1252276,14호,좌석매출,매출,자유석,1,0,35000,카드,롯데카드,35000,0,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,5937
17093,1252277,07호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드,0,178000,2021-10-13,2021-10-21,2021-11-19,키오스크결제,,,,2847
17094,1252277,07호,좌석매출,매출,고정석,1,0,87000,카드,롯데카드,87000,0,2021-10-13,2021-10-21,2021-11-19,키오스크결제,,,,2847
17095,1252278,14호,좌석매출,매출,자유석,1,0,130000,카드,비씨카드사,0,130000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,6250
17096,1252278,14호,좌석매출,매출,자유석,1,0,35000,카드,비씨카드사,35000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,6250
17097,1252281,40호,좌석매출,매출,10days,1,0,9400,카드,신한카드,0,9400,2021-10-13,2021-10-13,2021-10-13,온라인결제,,,재결제 매출,17819
17098,1252281,40호,좌석매출,매출,10days,1,0,1600,카드,신한카드,1600,0,2021-10-13,2021-10-13,2021-10-13,온라인결제,,,재결제 매출,17819
17099,1252282,40호,좌석매출,매출취소,10days,1,0,-94000,카드,신한카드,0,-94000,2021-10-13,2021-10-13,2021-11-11,온라인결제,,,,17819
17100,1252282,40호,좌석매출,매출취소,10days,1,0,-6000,카드,신한카드,-6000,0,2021-10-13,2021-10-13,2021-11-11,온라인결제,,,,17819
17101,1252283,42호,좌석매출,매출,자유석,1,0,100000,카드,신한 플래티늄,0,100000,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,18876
17102,1252283,42호,좌석매출,매출,자유석,1,0,60000,카드,신한 플래티늄,60000,0,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,18876
17103,1252285,04호,좌석매출,매출,관리자유석,2,0,214000,카드,KB국민카드,0,214000,2021-10-13,2021-09-10,2021-10-13,현장결제,,,재결제 매출,1590
17104,1252285,04호,좌석매출,매출,관리자유석,2,0,108800,카드,KB국민카드,108800,0,2021-10-13,2021-09-10,2021-10-13,현장결제,,,재결제 매출,1590
17105,1252286,04호,좌석매출,매출취소,관리자유석,2,0,-356000,카드,KB국민카드,0,-356000,2021-10-13,2021-09-10,2021-11-08,현장결제,,,,1590
17106,1252286,04호,좌석매출,매출취소,관리자유석,2,0,-164000,카드,KB국민카드,-164000,0,2021-10-13,2021-09-10,2021-11-08,현장결제,,,,1590
17107,1252288,37호,좌석매출,매출,셀석,1,0,158050,카드,비씨카드사,0,158050,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,16130
17108,1252288,37호,좌석매출,매출,셀석,1,0,71950,카드,비씨카드사,71950,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,16130
17109,1252292,06호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,2012
17110,1252292,06호,좌석매출,매출,자유석,1,0,71000,카드,신한카드,71000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,2012
17111,1252293,31호,좌석매출,매출,포커스석,1,0,119830,카드,KB국민카드,0,119830,2021-10-13,2021-10-14,2021-11-12,현장결제,,,,13429
17112,1252293,31호,좌석매출,매출,포커스석,1,0,90170,카드,KB국민카드,90170,0,2021-10-13,2021-10-14,2021-11-12,현장결제,,,,13429
17113,1252296,10호,좌석매출,매출,고정석,1,0,144000,카드,롯데카드,0,144000,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,3991
17114,1252296,10호,좌석매출,매출,고정석,1,0,56000,카드,롯데카드,56000,0,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,3991
17115,1252306,38호,좌석매출,매출,자유석,1,0,125000,카드,신한프리미엄,0,125000,2021-10-13,2021-10-16,2021-11-14,키오스크결제,,,,16780
17116,1252307,35호,좌석매출,매출,관리자유석,1,0,130000,카드,하나체크카드,0,130000,2021-10-13,2021-10-15,2021-11-13,현장결제,,,,15127
17117,1252307,35호,좌석매출,매출,관리자유석,1,0,90000,카드,하나체크카드,90000,0,2021-10-13,2021-10-15,2021-11-13,현장결제,,,,15127
17118,1252338,02호,좌석매출,매출,자유석,1,0,178000,카드,신한프리미엄,0,178000,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,388
17119,1252338,02호,좌석매출,매출,자유석,1,0,17000,카드,신한프리미엄,17000,0,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,388
17120,1252340,37호,좌석매출,매출,포커스석,1,0,158050,카드,롯데카드,0,158050,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,16419
17121,1252340,37호,좌석매출,매출,포커스석,1,0,61950,카드,롯데카드,61950,0,2021-10-13,2021-10-15,2021-11-13,키오스크결제,,,,16419
17122,1252342,14호,좌석매출,매출,관리자유석,1,0,130000,카드,비씨카드사,0,130000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,6296
17123,1252342,14호,좌석매출,매출,관리자유석,1,0,55000,카드,비씨카드사,55000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,6296
17124,1252351,32호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드사,0,178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14056
17125,1252351,32호,좌석매출,매출,고정석,1,0,57000,카드,롯데카드사,57000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,14056
17126,1252352,27호,좌석매출,매출,고정석,1,0,18000,카드,KB국민카드,0,18000,2021-10-13,2021-10-12,2021-10-13,온라인결제,,,재결제 매출,11802
17127,1252352,27호,좌석매출,매출,고정석,1,0,10000,카드,KB국민카드,10000,0,2021-10-13,2021-10-12,2021-10-13,온라인결제,,,재결제 매출,11802
17128,1252353,27호,좌석매출,매출취소,고정석,1,0,-135000,카드,KB국민카드,0,-135000,2021-10-13,2021-10-12,2021-11-10,온라인결제,,,,11802
17129,1252353,27호,좌석매출,매출취소,고정석,1,0,-45000,카드,KB국민카드,-45000,0,2021-10-13,2021-10-12,2021-11-10,온라인결제,,,,11802
17130,1252366,07호,좌석매출,매출,자유석,4,0,624000,카드,롯데카드사,0,624000,2021-10-13,2021-07-06,2021-10-13,온라인결제,,,재결제 매출,2776
17131,1252366,07호,좌석매출,매출,자유석,4,0,219000,카드,롯데카드사,219000,0,2021-10-13,2021-07-06,2021-10-13,온라인결제,,,재결제 매출,2776
17132,1252367,07호,좌석매출,매출취소,자유석,4,-49000,-712000,카드,롯데카드,0,-712000,2021-10-13,2021-07-06,2021-11-02,온라인결제,,,,2776
17133,1252367,07호,좌석매출,매출취소,자유석,4,-49000,-219000,카드,롯데카드,-219000,0,2021-10-13,2021-07-06,2021-11-02,온라인결제,,,,2776
17134,1252368,21호,좌석매출,매출,포커스석,1,0,144000,카드,롯데카드사,0,144000,2021-10-13,2021-10-15,2021-11-13,온라인결제,,,,8707
17135,1252368,21호,좌석매출,매출,포커스석,1,0,96000,카드,롯데카드사,96000,0,2021-10-13,2021-10-15,2021-11-13,온라인결제,,,,8707
17136,1252369,42호,좌석매출,매출,포커스석,1,0,100000,카드,신한카드,0,100000,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,18891
17137,1252369,42호,좌석매출,매출,포커스석,1,0,100000,카드,신한카드,100000,0,2021-10-13,2021-10-14,2021-11-12,키오스크결제,,,,18891
17138,1252374,09호,좌석매출,매출,1day,0,0,9000,카드,비씨카드사,0,9000,2021-10-13,2021-10-14,2021-10-14,온라인결제,,,,3280
17139,1252374,09호,좌석매출,매출,1day,0,0,6000,카드,비씨카드사,6000,0,2021-10-13,2021-10-14,2021-10-14,온라인결제,,,,3280
17140,1252375,28호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,11909
17141,1252375,28호,좌석매출,매출,자유석,1,0,16000,카드,KB국민카드,16000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,11909
17142,1252376,09호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드사,0,178000,2021-10-13,2021-10-16,2021-11-14,온라인결제,,,,3716
17143,1252376,09호,좌석매출,매출,자유석,1,0,52000,카드,삼성카드사,52000,0,2021-10-13,2021-10-16,2021-11-14,온라인결제,,,,3716
17144,1252378,13호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17145,1252378,13호,좌석매출,매출,자유석,1,0,42000,카드,롯데카드사,42000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17146,1252380,13호,좌석매출,매출취소,자유석,1,0,-178000,카드,롯데카드사,0,-178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17147,1252380,13호,좌석매출,매출취소,자유석,1,0,-42000,카드,롯데카드사,-42000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17148,1252381,13호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17149,1252381,13호,좌석매출,매출,자유석,1,0,42000,카드,롯데카드사,42000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,5503
17150,1252382,07호,좌석매출,매출,포커스석,2,0,356000,카드,하나카드,0,356000,2021-10-13,2021-10-15,2021-12-20,온라인결제,,,,2739
17151,1252382,07호,좌석매출,매출,포커스석,2,0,214000,카드,하나카드,214000,0,2021-10-13,2021-10-15,2021-12-20,온라인결제,,,,2739
17152,1252383,05호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,1902
17153,1252383,05호,좌석매출,매출,자유석,1,0,31000,카드,신한카드,31000,0,2021-10-13,2021-10-14,2021-11-12,온라인결제,,,,1902
17154,1252384,30호,좌석매출,매출,고정석,1,0,119830,카드,KB국민카드,0,119830,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,12941
17155,1252384,30호,좌석매출,매출,고정석,1,0,80170,카드,KB국민카드,80170,0,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,12941
17156,1252387,22호,좌석매출,매출,관리자유석,1,0,135590,카드,롯데카드사,0,135590,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,9328
17157,1252387,22호,좌석매출,매출,관리자유석,1,0,34410,카드,롯데카드사,34410,0,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,9328
17158,1252388,27호,좌석매출,매출,고정석,1,0,135000,카드,현대카드사,0,135000,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,11589
17159,1252388,27호,좌석매출,매출,고정석,1,0,45000,카드,현대카드사,45000,0,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,11589
17160,1252389,07호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,2569
17161,1252389,07호,좌석매출,매출,자유석,1,0,67000,카드,하나카드,67000,0,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,2569
17162,1252474,08호,좌석매출,매출,포커스석,1,0,161900,카드,현대카드사,0,161900,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,3209
17163,1252474,08호,좌석매출,매출,포커스석,1,0,58100,카드,현대카드사,58100,0,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,3209
17164,1252475,16호,좌석매출,매출,사물함,0,0,15000,카드,KB국민카드,15000,0,2021-10-14,2021-10-14,2021-10-14,온라인결제,,,,6657
17165,1252476,41호,좌석매출,매출,1day,0,0,9000,카드,삼성카드사,0,9000,2021-10-14,2021-10-14,2021-10-14,온라인결제,,,,18170
17166,1252476,41호,좌석매출,매출,1day,0,0,4000,카드,삼성카드사,4000,0,2021-10-14,2021-10-14,2021-10-14,온라인결제,,,,18170
17167,1252477,22호,좌석매출,매출,고정석,1,0,135590,카드,신한카드,0,135590,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,9204
17168,1252477,22호,좌석매출,매출,고정석,1,0,34410,카드,신한카드,34410,0,2021-10-14,2021-10-15,2021-11-13,온라인결제,,,,9204
17169,1252488,32호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-10-14,2021-10-14,2021-10-14,온라인결제,,,,14217
17170,1252488,32호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-10-14,2021-10-14,2021-10-14,온라인결제,,,,14217
17171,1252493,09호,좌석매출,매출,자유석,1,0,178000,카드,신한카드,0,178000,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,3733
17172,1252493,09호,좌석매출,매출,자유석,1,0,52000,카드,신한카드,52000,0,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,3733
17173,1252494,08호,좌석매출,매출,자유석,1,0,161900,카드,하나카드,0,161900,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,2870
17174,1252494,08호,좌석매출,매출,자유석,1,0,18100,카드,하나카드,18100,0,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,2870
17175,1252508,04호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,1450
17176,1252508,04호,좌석매출,매출,자유석,1,0,62000,카드,하나카드,62000,0,2021-10-14,2021-10-14,2021-11-12,온라인결제,,,,1450
17177,1252517,12호,좌석매출,매출,관리자유석,1,0,144000,카드,SC비씨카드,0,144000,2021-10-14,2021-10-15,2021-11-15,키오스크결제,,,,4876
17178,1252517,12호,좌석매출,매출,관리자유석,1,0,66000,카드,SC비씨카드,66000,0,2021-10-14,2021-10-15,2021-11-15,키오스크결제,,,,4876
17179,1252531,08호,좌석매출,매출,1day,0,0,9900,카드,롯데카드,0,9900,2021-10-14,2021-10-14,2021-10-14,키오스크결제,,,,3103
17180,1252531,08호,좌석매출,매출,1day,0,0,4100,카드,롯데카드,4100,0,2021-10-14,2021-10-14,2021-10-14,키오스크결제,,,,3103
17181,1252559,37호,좌석매출,매출,싱글석,1,0,158050,카드,현대카드사,0,158050,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,16187
17182,1252559,37호,좌석매출,매출,싱글석,1,0,91950,카드,현대카드사,91950,0,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,16187
17183,1252560,31호,좌석매출,매출,포커스석,1,0,119830,카드,롯데카드,0,119830,2021-10-14,2021-10-15,2021-11-13,현장결제,,,,13410
17184,1252560,31호,좌석매출,매출,포커스석,1,0,90170,카드,롯데카드,90170,0,2021-10-14,2021-10-15,2021-11-13,현장결제,,,,13410
17185,1252565,19호,좌석매출,매출,고정석,1,0,145600,카드,롯데카드사,0,145600,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,7563
17186,1252565,19호,좌석매출,매출,고정석,1,0,54400,카드,현대카드사,54400,0,2021-10-14,2021-10-16,2021-11-14,온라인결제,,,,7563
