번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
12204,1307765,26호,좌석매출,매출,자유석,1,0,178000,카드,신한카드법인,0,178000,2021-12-12,2021-12-14,2022-01-14,키오스크결제,,,,10897
12205,1307765,26호,좌석매출,매출,자유석,1,0,67000,카드,신한카드법인,67000,0,2021-12-12,2021-12-14,2022-01-14,키오스크결제,,,,10897
12206,1307782,15호,좌석매출,매출,1day,0,0,9900,카드,롯데카드,0,9900,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,6539
12207,1307782,15호,좌석매출,매출,1day,0,0,3100,카드,롯데카드,3100,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,6539
12208,1307785,09호,좌석매출,매출,1day,0,0,9000,계좌이체,하나은행,0,9000,2021-12-12,2021-12-12,2021-12-12,온라인결제,,,,3597
12209,1307785,09호,좌석매출,매출,1day,0,0,6000,계좌이체,하나은행,6000,0,2021-12-12,2021-12-12,2021-12-12,온라인결제,,,,3597
12210,1307840,03호,좌석매출,매출,1day,0,0,9000,카드,신한은련개인,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,860
12211,1307840,03호,좌석매출,매출,1day,0,0,6000,카드,신한은련개인,6000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,860
12212,1307887,01호,좌석매출,매출,셀석,1,0,178000,카드,신한카드,0,178000,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,340
12213,1307887,01호,좌석매출,매출,셀석,1,0,42000,카드,신한카드,42000,0,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,340
12214,1307935,42호,좌석매출,매출,10days,1,0,60000,카드,KB국민카드,0,60000,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,18937
12215,1307935,42호,좌석매출,매출,10days,1,0,50000,카드,KB국민카드,50000,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,18937
12216,1307986,06호,좌석매출,매출,1day,0,0,9000,카드,삼성아멕스,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,2357
12217,1307986,06호,좌석매출,매출,1day,0,0,4000,카드,삼성아멕스,4000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,2357
12218,1307998,13호,좌석매출,매출,10days,1,0,90000,카드,신한프리미엄,0,90000,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,5773
12219,1307998,13호,좌석매출,매출,10days,1,0,40000,카드,신한프리미엄,40000,0,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,5773
12220,1308007,33호,좌석매출,매출,셀석,1,0,144000,카드,KB국민,0,144000,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,14303
12221,1308007,33호,좌석매출,매출,셀석,1,0,71000,카드,KB국민,71000,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,14303
12222,1308012,03호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,875
12223,1308012,03호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,875
12224,1308028,25호,좌석매출,매출,자유석,6,162000,918000,카드,현대카드사,0,918000,2021-12-12,2021-12-13,2022-06-10,온라인결제,,무료체험 고객 재등록 할인,,10412
12225,1308029,15호,좌석매출,매출,1day,0,0,9900,카드,삼성 마스타,0,9900,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,6448
12226,1308029,15호,좌석매출,매출,1day,0,0,3100,카드,삼성 마스타,3100,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,6448
12227,1308037,32호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,14087
12228,1308037,32호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,14087
12229,1308039,37호,좌석매출,매출,셀석,1,0,158050,카드,삼성은련,0,158050,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,16405
12230,1308039,37호,좌석매출,매출,셀석,1,0,71950,카드,삼성은련,71950,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,16405
12231,1308042,26호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-12-12,2021-12-13,2021-12-13,키오스크결제,,,,11332
12232,1308042,26호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-12-12,2021-12-13,2021-12-13,키오스크결제,,,,11332
12233,1308043,37호,좌석매출,매출,셀석,1,0,158050,카드,KB국민카드,0,158050,2021-12-12,2021-12-13,2022-01-12,키오스크결제,,,,16450
12234,1308043,37호,좌석매출,매출,셀석,1,0,71950,카드,KB국민카드,71950,0,2021-12-12,2021-12-13,2022-01-12,키오스크결제,,,,16450
12235,1308045,31호,좌석매출,매출,포커스석,3,63000,359490,카드,하나카드,0,359490,2021-12-12,2021-12-13,2022-03-12,온라인결제,,무료체험 고객 재등록 할인,,13654
12236,1308045,31호,좌석매출,매출,포커스석,3,63000,207510,카드,하나카드,207510,0,2021-12-12,2021-12-13,2022-03-12,온라인결제,,무료체험 고객 재등록 할인,,13654
12237,1308070,32호,좌석매출,매출,1day,0,0,9000,카드,NH체크카드,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,13901
12238,1308070,32호,좌석매출,매출,1day,0,0,4000,카드,NH체크카드,4000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,13901
12239,1308078,09호,좌석매출,매출,1day,0,0,9000,카드,씨티카드,0,9000,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,3466
12240,1308078,09호,좌석매출,매출,1day,0,0,6000,카드,씨티카드,6000,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,3466
12241,1308104,29호,좌석매출,매출,1day,0,0,6240,카드,우리카드,0,6240,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,12594
12242,1308104,29호,좌석매출,매출,1day,0,0,6760,카드,우리카드,6760,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,12594
12243,1308117,13호,좌석매출,매출,10days,1,0,90000,카드,하나체크카드,0,90000,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,5584
12244,1308117,13호,좌석매출,매출,10days,1,0,40000,카드,하나체크카드,40000,0,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,5584
12245,1308141,37호,좌석매출,매출,고정석,1,0,158050,카드,현대,0,158050,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,16509
12246,1308141,37호,좌석매출,매출,고정석,1,0,51950,카드,현대,51950,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,16509
12247,1308142,09호,좌석매출,매출,메가석,3,45000,534000,카드,KB국민,0,534000,2021-12-12,2021-12-13,2022-03-27,온라인결제,,,,3820
12248,1308142,09호,좌석매출,매출,메가석,3,45000,321000,카드,KB국민,321000,0,2021-12-12,2021-12-13,2022-03-27,온라인결제,,,,3820
12249,1308152,27호,좌석매출,매출,고정석,1,0,108000,카드,현대카드사,0,108000,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,11428
12250,1308152,27호,좌석매출,매출,고정석,1,0,45000,카드,현대카드사,45000,0,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,11428
12251,1308153,27호,좌석매출,매출취소,고정석,1,0,-135000,카드,현대카드사,0,-135000,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,11428
12252,1308153,27호,좌석매출,매출취소,고정석,1,0,-45000,카드,현대카드사,-45000,0,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,11428
12253,1308173,28호,좌석매출,매출,고정석,1,0,108000,카드,신한,0,108000,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,11847
12254,1308173,28호,좌석매출,매출,고정석,1,0,46000,카드,신한,46000,0,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,11847
12255,1308175,28호,좌석매출,매출취소,고정석,1,0,-144000,카드,신한,0,-144000,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,11847
12256,1308175,28호,좌석매출,매출취소,고정석,1,0,-46000,카드,신한,-46000,0,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,11847
12257,1308182,03호,좌석매출,매출,고정석,1,0,153000,카드,삼성카드사,0,153000,2021-12-12,2021-11-26,2021-12-12,온라인결제,,,재결제 매출,1062
12258,1308182,03호,좌석매출,매출,고정석,1,0,72000,카드,삼성카드사,72000,0,2021-12-12,2021-11-26,2021-12-12,온라인결제,,,재결제 매출,1062
12259,1308183,03호,좌석매출,매출취소,고정석,1,0,-178000,카드,삼성카드사,0,-178000,2021-12-12,2021-11-26,2021-12-25,온라인결제,,,,1062
12260,1308183,03호,좌석매출,매출취소,고정석,1,0,-72000,카드,삼성카드사,-72000,0,2021-12-12,2021-11-26,2021-12-25,온라인결제,,,,1062
12261,1308198,41호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드사,0,144000,2021-12-12,2021-12-15,2022-01-13,온라인결제,,,,17920
12262,1308198,41호,좌석매출,매출,자유석,1,0,66000,카드,롯데카드사,66000,0,2021-12-12,2021-12-15,2022-01-13,온라인결제,,,,17920
12263,1308205,26호,좌석매출,매출,포커스석,1,0,18000,카드,하나카드,0,18000,2021-12-12,2021-12-11,2021-12-12,현장결제,,,재결제 매출,10894
12264,1308205,26호,좌석매출,매출,포커스석,1,0,14800,카드,하나카드,14800,0,2021-12-12,2021-12-11,2021-12-12,현장결제,,,재결제 매출,10894
12265,1308206,26호,좌석매출,매출취소,포커스석,1,0,-178000,카드,하나카드,0,-178000,2021-12-12,2021-12-11,2022-01-09,현장결제,,,,10894
12266,1308206,26호,좌석매출,매출취소,포커스석,1,0,-107000,카드,하나카드,-107000,0,2021-12-12,2021-12-11,2022-01-09,현장결제,,,,10894
12267,1308207,04호,좌석매출,매출,포커스석,1,0,178000,카드,삼성비자,0,178000,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,1270
12268,1308207,04호,좌석매출,매출,포커스석,1,0,102000,카드,삼성비자,102000,0,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,1270
12269,1308208,42호,좌석매출,매출,자유석,1,0,100000,카드,삼성비자,0,100000,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,18621
12270,1308208,42호,좌석매출,매출,자유석,1,0,60000,카드,삼성비자,60000,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,18621
12271,1308211,38호,좌석매출,매출,셀석,1,8750,125000,카드,신한,0,125000,2021-12-12,2021-12-13,2022-01-11,온라인결제,,무료체험 고객 재등록 할인,,16938
12272,1308211,38호,좌석매출,매출,셀석,1,8750,41250,카드,신한,41250,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,무료체험 고객 재등록 할인,,16938
12273,1308212,33호,좌석매출,매출,관리자유석,1,0,144000,카드,롯데카드,0,144000,2021-12-12,2021-12-15,2022-01-13,키오스크결제,,,,14534
12274,1308212,33호,좌석매출,매출,관리자유석,1,0,41000,카드,롯데카드,41000,0,2021-12-12,2021-12-15,2022-01-13,키오스크결제,,,,14534
12275,1308220,09호,좌석매출,매출,1day,0,0,9000,카드,비씨,0,9000,2021-12-12,2021-12-13,2021-12-13,온라인결제,,,,3264
12276,1308220,09호,좌석매출,매출,1day,0,0,6000,카드,비씨,6000,0,2021-12-12,2021-12-13,2021-12-13,온라인결제,,,,3264
12277,1308227,08호,좌석매출,매출,자유석,1,0,161900,카드,NH카드,0,161900,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,3115
12278,1308227,08호,좌석매출,매출,자유석,1,0,18100,카드,NH카드,18100,0,2021-12-12,2021-12-12,2022-01-10,키오스크결제,,,,3115
12279,1308232,10호,좌석매출,매출,포커스석,1,0,144000,카드,롯데카드사,0,144000,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,3936
12280,1308232,10호,좌석매출,매출,포커스석,1,0,66000,카드,롯데카드사,66000,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,3936
12281,1308240,13호,좌석매출,매출,자유석,3,0,374000,카드,롯데카드사,0,374000,2021-12-12,2021-10-12,2021-12-12,온라인결제,,,재결제 매출,5573
12282,1308240,13호,좌석매출,매출,자유석,3,0,52000,카드,롯데카드사,52000,0,2021-12-12,2021-10-12,2021-12-12,온라인결제,,,재결제 매출,5573
12283,1308241,13호,좌석매출,매출취소,자유석,3,-66000,-534000,카드,롯데카드사,0,-534000,2021-12-12,2021-10-12,2022-01-09,온라인결제,,무료체험 고객 재등록 할인,,5573
12284,1308241,13호,좌석매출,매출취소,자유석,3,-66000,-60000,카드,롯데카드사,-60000,0,2021-12-12,2021-10-12,2022-01-09,온라인결제,,무료체험 고객 재등록 할인,,5573
12285,1308274,30호,좌석매출,매출,1day,0,0,6310,카드,신한프리미엄,0,6310,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,12971
12286,1308274,30호,좌석매출,매출,1day,0,0,6690,카드,신한프리미엄,6690,0,2021-12-12,2021-12-12,2021-12-12,키오스크결제,,,,12971
12287,1308296,33호,좌석매출,매출,셀석,1,0,38400,카드,현대카드사,0,38400,2021-12-12,2021-12-05,2021-12-12,온라인결제,,,재결제 매출,14653
12288,1308296,33호,좌석매출,매출,셀석,1,0,71000,카드,현대카드사,71000,0,2021-12-12,2021-12-05,2021-12-12,온라인결제,,,재결제 매출,14653
12289,1308297,33호,좌석매출,매출취소,셀석,1,0,-144000,카드,현대비자개인,0,-144000,2021-12-12,2021-12-05,2022-01-03,온라인결제,,,,14653
12290,1308297,33호,좌석매출,매출취소,셀석,1,0,-71000,카드,현대비자개인,-71000,0,2021-12-12,2021-12-05,2022-01-03,온라인결제,,,,14653
12291,1308298,37호,좌석매출,매출,싱글석,1,0,158050,카드,신한카드,0,158050,2021-12-12,2021-12-13,2022-01-12,키오스크결제,,,,16183
12292,1308298,37호,좌석매출,매출,싱글석,1,0,91950,카드,신한카드,91950,0,2021-12-12,2021-12-13,2022-01-12,키오스크결제,,,,16183
12293,1308303,39호,좌석매출,매출,자유석,3,0,94650,카드,비씨카드사,0,94650,2021-12-12,2021-11-28,2021-12-12,온라인결제,,,재결제 매출,17392
12294,1308303,39호,좌석매출,매출,자유석,3,0,27420,카드,비씨카드사,27420,0,2021-12-12,2021-11-28,2021-12-12,온라인결제,,,재결제 매출,17392
12295,1308304,39호,좌석매출,매출취소,자유석,3,-23250,-359490,카드,대구비씨체크,0,-359490,2021-12-12,2021-11-28,2022-02-25,온라인결제,,,,17392
12296,1308304,39호,좌석매출,매출취소,자유석,3,-23250,-82260,카드,대구비씨체크,-82260,0,2021-12-12,2021-11-28,2022-02-25,온라인결제,,,,17392
12297,1308306,04호,좌석매출,매출,고정석,1,0,178000,카드,KB플래티늄카드,0,178000,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,1362
12298,1308306,04호,좌석매출,매출,고정석,1,0,92000,카드,KB플래티늄카드,92000,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,1362
12299,1308313,35호,좌석매출,매출,셀석,1,0,130000,카드,신한,0,130000,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,15126
12300,1308313,35호,좌석매출,매출,셀석,1,0,120000,카드,신한,120000,0,2021-12-12,2021-12-13,2022-01-11,온라인결제,,,,15126
12301,1308320,14호,좌석매출,매출,자유석,1,0,130000,카드,NH농협비씨카드,0,130000,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,6242
12302,1308320,14호,좌석매출,매출,자유석,1,0,35000,카드,NH농협비씨카드,35000,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,6242
12303,1308332,18호,좌석매출,매출,싱글석,1,0,158050,카드,신한카드,0,158050,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,7318
12304,1308332,18호,좌석매출,매출,싱글석,1,0,66950,카드,신한카드,66950,0,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,7318
12305,1308334,29호,좌석매출,매출,고정석,1,0,120510,카드,대구비씨카드,0,120510,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,12424
12306,1308334,29호,좌석매출,매출,고정석,1,0,59490,카드,대구비씨카드,59490,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,12424
12307,1308335,41호,좌석매출,매출,자유석,1,0,108000,카드,비씨카드사,0,108000,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,17983
12308,1308335,41호,좌석매출,매출,자유석,1,0,48000,카드,비씨카드사,48000,0,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,17983
12309,1308336,41호,좌석매출,매출취소,자유석,1,0,-144000,카드,신한카드,0,-144000,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,17983
12310,1308336,41호,좌석매출,매출취소,자유석,1,0,-66000,카드,신한카드,-66000,0,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,17983
12311,1308352,38호,좌석매출,매출,셀석,3,26250,375000,카드,현대,0,375000,2021-12-12,2021-12-13,2022-03-12,온라인결제,,,,16937
12312,1308352,38호,좌석매출,매출,셀석,3,26250,123750,카드,현대,123750,0,2021-12-12,2021-12-13,2022-03-12,온라인결제,,,,16937
12313,1308355,20호,좌석매출,매출,포커스석,1,0,140000,카드,삼성카드사,0,140000,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,8063
12314,1308355,20호,좌석매출,매출,포커스석,1,0,75000,카드,삼성카드사,75000,0,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,8063
12315,1308404,10호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-12-12,2021-12-14,2022-01-12,키오스크결제,,,,4005
12316,1308404,10호,좌석매출,매출,자유석,1,0,26000,카드,KB국민카드,26000,0,2021-12-12,2021-12-14,2022-01-12,키오스크결제,,,,4005
12317,1308410,26호,좌석매출,매출,15days,2,0,135000,카드,하나체크카드,0,135000,2021-12-12,2021-12-12,2022-02-11,키오스크결제,,,,10850
12318,1308410,26호,좌석매출,매출,15days,2,0,60000,카드,하나체크카드,60000,0,2021-12-12,2021-12-12,2022-02-11,키오스크결제,,,,10850
12319,1308418,37호,좌석매출,매출,포커스석,1,0,158050,카드,NH농협카드,0,158050,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,16611
12320,1308418,37호,좌석매출,매출,포커스석,1,0,61950,카드,NH농협카드,61950,0,2021-12-12,2021-12-13,2022-01-12,온라인결제,,,,16611
12321,1308420,12호,좌석매출,매출,고정석,6,0,729000,카드,신한카드,0,729000,2021-12-12,2021-07-15,2021-12-12,온라인결제,,,재결제 매출,5239
12322,1308420,12호,좌석매출,매출,고정석,6,0,277000,카드,신한카드,277000,0,2021-12-12,2021-07-15,2021-12-12,온라인결제,,,재결제 매출,5239
12323,1308421,12호,좌석매출,매출취소,고정석,6,-132000,-864000,카드,신한카드,0,-864000,2021-12-12,2021-07-15,2022-01-10,온라인결제,,,,5239
12324,1308421,12호,좌석매출,매출취소,고정석,6,-132000,-324000,카드,신한카드,-324000,0,2021-12-12,2021-07-15,2022-01-10,온라인결제,,,,5239
12325,1308440,13호,좌석매출,매출,고정석,6,0,705000,카드,KB국민카드,0,705000,2021-12-12,2021-08-26,2021-12-12,온라인결제,,,재결제 매출,5649
12326,1308440,13호,좌석매출,매출,고정석,6,0,188000,카드,KB국민카드,188000,0,2021-12-12,2021-08-26,2021-12-12,온라인결제,,,재결제 매출,5649
12327,1308441,13호,좌석매출,매출취소,고정석,6,-150000,-1068000,카드,KB국민카드,0,-1068000,2021-12-12,2021-08-26,2022-02-21,온라인결제,,,,5649
12328,1308441,13호,좌석매출,매출취소,고정석,6,-150000,-282000,카드,KB국민카드,-282000,0,2021-12-12,2021-08-26,2022-02-21,온라인결제,,,,5649
12329,1308459,12호,좌석매출,매출,고정석,6,0,720000,카드,현대카드사,0,720000,2021-12-12,2021-07-22,2021-12-12,온라인결제,,,재결제 매출,4902
12330,1308459,12호,좌석매출,매출,고정석,6,0,270000,카드,현대카드사,270000,0,2021-12-12,2021-07-22,2021-12-12,온라인결제,,,재결제 매출,4902
12331,1308460,12호,좌석매출,매출취소,고정석,6,-132000,-864000,카드,현대카드사,0,-864000,2021-12-12,2021-07-22,2022-01-17,온라인결제,,,,4902
12332,1308460,12호,좌석매출,매출취소,고정석,6,-132000,-324000,카드,현대카드사,-324000,0,2021-12-12,2021-07-22,2022-01-17,온라인결제,,,,4902
12333,1308462,12호,좌석매출,매출,관리자유석,1,0,108000,카드,KB국민카드,0,108000,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,5155
12334,1308462,12호,좌석매출,매출,관리자유석,1,0,66000,카드,KB국민카드,66000,0,2021-12-12,2021-12-01,2021-12-12,온라인결제,,,재결제 매출,5155
12335,1308463,12호,좌석매출,매출취소,관리자유석,1,0,-144000,카드,새마을체크,0,-144000,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,5155
12336,1308463,12호,좌석매출,매출취소,관리자유석,1,0,-66000,카드,새마을체크,-66000,0,2021-12-12,2021-12-01,2021-12-30,온라인결제,,,,5155
12337,1308469,26호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드사,0,178000,2021-12-12,2021-12-13,2022-01-13,온라인결제,,,,11017
12338,1308469,26호,좌석매출,매출,고정석,1,0,97000,카드,롯데카드사,97000,0,2021-12-12,2021-12-13,2022-01-13,온라인결제,,,,11017
12339,1308471,10호,좌석매출,매출,관리자유석,1,0,144000,카드,개인레드,0,144000,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,4309
12340,1308471,10호,좌석매출,매출,관리자유석,1,0,46000,카드,개인레드,46000,0,2021-12-12,2021-12-13,2022-01-11,키오스크결제,,,,4309
12341,1308488,23호,좌석매출,매출,관리자유석,1,11250,144000,카드,신한카드,0,144000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,무료체험 고객 재등록 할인,,9459
12342,1308488,23호,좌석매출,매출,관리자유석,1,11250,69750,카드,신한카드,69750,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,무료체험 고객 재등록 할인,,9459
12343,1308496,36호,좌석매출,매출,자유석,1,0,130000,계좌이체,국민은행,0,130000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,15738
12344,1308496,36호,좌석매출,매출,자유석,1,0,5000,계좌이체,국민은행,5000,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,15738
12345,1308540,13호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-12-13,2021-12-13,2021-12-13,온라인결제,,,,5788
12346,1308540,13호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-12-13,2021-12-13,2021-12-13,온라인결제,,,,5788
12347,1308542,01호,좌석매출,매출,사물함,0,0,4000,카드,KB국민카드,4000,0,2021-12-13,2021-12-13,2021-12-13,온라인결제,,,,100
12348,1308550,23호,좌석매출,매출,관리자유석,1,0,144000,카드,KB국민,0,144000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,9488
12349,1308550,23호,좌석매출,매출,관리자유석,1,0,81000,카드,KB국민,81000,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,9488
12350,1308564,09호,좌석매출,매출,10days,1,0,90000,카드,KB국민카드,0,90000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12351,1308564,09호,좌석매출,매출,10days,1,0,40000,카드,KB국민카드,40000,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12352,1308567,09호,좌석매출,매출취소,10days,1,0,-90000,카드,KB국민카드,0,-90000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12353,1308567,09호,좌석매출,매출취소,10days,1,0,-40000,카드,KB국민카드,-40000,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12354,1308602,09호,좌석매출,매출,10days,1,0,90000,카드,KB국민카드,0,90000,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12355,1308602,09호,좌석매출,매출,10days,1,0,40000,카드,KB국민카드,40000,0,2021-12-13,2021-12-13,2022-01-11,온라인결제,,,,3291
12356,1308607,22호,좌석매출,매출,포커스석,1,9500,135590,카드,우리카드,0,135590,2021-12-13,2021-12-13,2022-01-11,키오스크결제,,무료체험 고객 재등록 할인,,9229
12357,1308607,22호,좌석매출,매출,포커스석,1,9500,44910,카드,우리카드,44910,0,2021-12-13,2021-12-13,2022-01-11,키오스크결제,,무료체험 고객 재등록 할인,,9229
12358,1308626,15호,좌석매출,매출,싱글석,1,0,161900,카드,KB국민카드,0,161900,2021-12-13,2021-12-23,2022-01-21,온라인결제,,,,6385
12359,1308626,15호,좌석매출,매출,싱글석,1,0,53100,카드,KB국민카드,53100,0,2021-12-13,2021-12-23,2022-01-21,온라인결제,,,,6385
12360,1308650,10호,좌석매출,매출,자유석,3,25500,432000,카드,롯데카드,0,432000,2021-12-13,2021-12-14,2022-03-13,키오스크결제,,,,3895
12361,1308650,10호,좌석매출,매출,자유석,3,25500,52500,카드,롯데카드,52500,0,2021-12-13,2021-12-14,2022-03-13,키오스크결제,,,,3895
12362,1308722,27호,좌석매출,매출,관리자유석,1,0,135000,카드,우리카드,0,135000,2021-12-13,2021-12-14,2022-01-12,키오스크결제,,,,11640
12363,1308722,27호,좌석매출,매출,관리자유석,1,0,35000,카드,우리카드,35000,0,2021-12-13,2021-12-14,2022-01-12,키오스크결제,,,,11640
12364,1308733,34호,좌석매출,매출,고정석,1,0,135590,카드,삼성카드사,0,135590,2021-12-13,2021-12-15,2022-01-13,온라인결제,,,,14770
12365,1308733,34호,좌석매출,매출,고정석,1,0,29410,카드,삼성카드사,29410,0,2021-12-13,2021-12-15,2022-01-13,온라인결제,,,,14770
12366,1308755,25호,좌석매출,매출,포커스석,1,0,161900,카드,삼성아멕스,0,161900,2021-12-13,2021-12-13,2022-01-11,키오스크결제,,,,10452
12367,1308755,25호,좌석매출,매출,포커스석,1,0,58100,카드,삼성아멕스,58100,0,2021-12-13,2021-12-13,2022-01-11,키오스크결제,,,,10452
12368,1308772,16호,좌석매출,매출,고정석,1,0,145600,카드,신한카드,0,145600,2021-12-13,2021-12-15,2022-01-13,키오스크결제,,,,6579
12369,1308772,16호,좌석매출,매출,고정석,1,0,49400,카드,신한카드,49400,0,2021-12-13,2021-12-15,2022-01-13,키오스크결제,,,,6579
12370,1308786,07호,좌석매출,매출,1day,0,0,9000,카드,삼성,0,9000,2021-12-13,2021-12-13,2021-12-13,온라인결제,,,,2455
12371,1308786,07호,좌석매출,매출,1day,0,0,6000,카드,삼성,6000,0,2021-12-13,2021-12-13,2021-12-13,온라인결제,,,,2455
12372,1308807,38호,좌석매출,매출,자유석,1,0,125000,카드,IBK비씨체크,0,125000,2021-12-13,2021-12-15,2022-01-13,키오스크결제,,,,16683
12373,1308811,32호,좌석매출,매출,10days,1,0,36000,카드,현대카드사,0,36000,2021-12-13,2021-12-05,2021-12-13,온라인결제,,,재결제 매출,14179
12374,1308811,32호,좌석매출,매출,10days,1,0,16000,카드,현대카드사,16000,0,2021-12-13,2021-12-05,2021-12-13,온라인결제,,,재결제 매출,14179
12375,1308812,32호,좌석매출,매출취소,10days,1,0,-90000,카드,현대카드사,0,-90000,2021-12-13,2021-12-05,2022-01-03,온라인결제,,,,14179
12376,1308812,32호,좌석매출,매출취소,10days,1,0,-30000,카드,현대카드사,-30000,0,2021-12-13,2021-12-05,2022-01-03,온라인결제,,,,14179
